K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
19;800;5.012800109;606.5192
19;800;4.656061161;600.2504
19;800;4.015330678;594.848
19;800;3.967430628;692.4873
19;800;3.295968861;597.6053
19;800;2.938866866;668.4704
19;800;2.634402236;647.1487
19;800;1.922184048;679.4195
19;800;1.851290041;668.3574
19;800;1.239502292;667.4019
19;800;0.799418917;703.3069
19;800;0.609920607;717.1763
19;940;13.3080353;584.1973
19;940;13.26387183;711.6525
19;940;13.26330423;602.7267
19;940;13.24019935;726.9578
19;940;13.21850556;702.0577
19;940;13.19871425;743.1569
19;940;13.19214988;797.1273
19;940;13.19242821;836.0834
19;940;13.19401146;686.11
19;940;13.21283015;566.8219
19;940;13.22932159;559.6654
19;940;13.22531616;642.2057
19;940;13.18929788;676.5962
19;940;13.15568261;904.0488
19;940;13.1343148;944.5555
19;940;13.15155498;623.7293
19;940;13.17705149;546.9295
19;940;13.20892609;578.4209
19;940;13.21086366;640.7428
19;940;13.17995763;553.5906
19;940;13.12968862;621.3405
19;940;13.07659963;648.603
19;940;13.06312425;917.3288
19;940;12.94496834;887.9314
19;940;13.06670536;712.5358
19;940;12.82672619;611.633
19;940;12.78364925;630.3862
19;940;12.61918976;566.5544
19;940;12.42654494;511.1461
19;940;12.5472557;619.2837
19;940;11.96756831;523.0956
19;940;12.1197525;505.8272
19;940;11.51894366;519.6844
19;940;11.43242827;510.4894
19;940;10.89419129;517.9945
19;940;10.39202421;548.5011
19;940;10.15637359;500.4094
19;940;9.445816083;573.5298
19;940;9.346116063;561.4153
19;940;8.659415319;577.6784
19;940;8.378525293;543.3806
19;940;7.894613293;536.0149
19;940;7.304186287;546.3539
19;940;7.034703871;569.3546
19;940;6.289373039;582.586
19;940;6.235505063;600.5384
19;940;5.4242841;615.5289
19;940;5.362196651;616.5833
19;940;4.708704821;624.1334
19;940;4.334268076;644.9844
19;940;3.937117594;641.2861
19;940;3.216179878;627.5117
19;940;3.069733761;695.5461
19;940;2.308755159;651.4361
19;940;2.214963534;680.1271
19;940;1.463188849;643.7916
19;940;1.253592642;701.5791
19;940;0.720070129;665.8437
