K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
1;0;4.188;213.9146
1;0;4.63;139.7559
1;0;4.237;167.9654
1;0;4.084;157.7853
1;0;3.578;170.1566
1;0;3.238;234.7925
1;0;2.937;188.6929
1;0;2.48;138.9904
1;0;2.301;234.1071
1;0;1.727;165.9424
1;0;1.788;260.2697
1;0;1.015;184.9145
1;0;1.049;143.9067
1;0;0.598;176.7197
1;0;0.592;123.079
1;0;0.629;122.4652
1;0;0.764;112.5248
1;0;1.009;126.1242
1;0;1.361;107.4438
1;0;0.949;111.9049
1;0;1.456;105.4908
1;0;1.035;112.0726
1;0;1.048;122.8962
1;0;1.277;129.2358
1;0;0.853;106.4081
3;500;14.157;515.1027
3;500;14.122;480.0082
3;500;14.088;546.7121
3;500;14.078;515.728
3;500;13.959;487.0744
3;500;13.905;350.2451
3;500;13.714;287.2819
3;500;13.216;259.0117
3;500;13.005;216.2004
3;500;12.831;304.8187
3;500;12.333;253.4038
3;500;12.037;201.3738
3;500;11.873;200.8837
3;500;11.593;237.3489
3;500;11.067;171.563
3;500;10.878;206.6883
3;500;10.651;236.8051
3;500;10.12;211.6707
3;500;9.806;219.9577
3;500;9.581;189.5445
3;500;8.864;163.8422
3;500;8.316;164.7091
3;500;7.992;173.7345
3;500;7.212;160.8164
3;500;6.555;149.9976
3;500;6.008;155.0583
3;500;5.542;160.6627
3;500;4.928;146.3566
3;500;4.585;130.7348
3;500;4.161;137.1317
3;500;3.528;134.2946
3;500;2.972;144.8172
3;500;2.636;159.3037
3;500;2.258;128.6097
3;500;1.615;124.8534
3;500;1.332;117.4339
5;500;13.493;193.3179
5;500;13.428;191.9474
5;500;13.169;197.3633
5;500;13.082;212.5014
5;500;13.026;213.4107
5;500;13.213;146.79
5;500;12.859;166.2833
5;500;12.546;166.4241
5;500;12.35;153.4261
5;500;11.741;199.0604
5;500;11.805;161.2511
5;500;11.37;158.5724
5;500;10.801;171.3902
5;500;10.673;151.2556
5;500;9.955;168.8009
5;500;9.692;177.2647
5;500;9.7;167.5166
5;500;9.132;183.8681
5;500;9.285;174.7912
5;500;9.165;168.7632
5;500;8.679;151.6576
5;500;8.689;152.2673
5;500;8.406;155.1643
5;500;8.276;157.9705
5;500;8.031;156.4615
5;500;7.313;161.251
5;500;7.367;150.2802
5;500;6.544;164.2485
5;500;6.867;204.8577
5;500;6.973;168.4162
5;500;6.503;164.7524
5;500;6.185;184.8531
5;500;5.882;150.6212
5;500;5.044;172.6205
5;500;5.081;189.0955
5;500;4.85;166.5342
5;500;4.378;239.1098
5;500;4.257;169.409
5;500;3.629;226.0311
5;500;3.674;161.9278
5;500;3.037;204.4653
5;500;3.079;208.5931
5;500;2.642;162.8116
5;500;2.222;214.1507
5;500;2.074;163.4025
5;500;1.622;158.0306
5;500;1.401;176.8664
5;500;1.156;100.6265
7;900;13.364;212.7264
7;900;13.172;220.1744
7;900;12.985;204.0514
7;900;12.131;196.7459
7;900;11.31;172.573
7;900;10.283;165.2153
7;900;9.164;170.8711
7;900;8;173.5934
7;900;6.788;167.248
7;900;5.765;175.9247
7;900;4.667;171.6725
7;900;3.72;182.9035
7;900;2.72;183.4119
7;900;1.645;172.9799
11;200;9.464;453.2155
11;200;9.459;298.2947
11;200;9.431;418.5726
11;200;9.432;573.3489
11;200;9.427;501.8383
11;200;9.414;568.4333
11;200;9.397;852.411
11;200;9.365;432.9244
11;200;9.202;252.3611
11;200;8.935;175.9512
11;200;8.448;156.3105
11;200;7.748;138.0649
11;200;6.962;122.915
11;200;6.255;119.9116
11;200;5.513;100.785
11;200;4.473;109.7816
11;200;3.443;109.0012
11;200;2.289;127.3253
11;200;1.393;117.1434
14;800;20.7372;50.2196
14;800;22.8294;58.0064
14;800;19.7138;38.4003
14;800;21.8784;47.9922
14;800;22.2602;53.7314
14;800;22.7399;49.2226
14;800;21.178;39.4929
14;800;23.3108;54.3468
14;800;20.534;45.6858
14;800;20.7598;76.102
14;800;23.0972;61.8594
14;800;22.4487;48.082
14;800;25.5154;57.2048
14;800;23.7493;74.7942
14;800;22.3828;57.0908
14;800;23.69;32.3794
14;800;21.3406;28.763
14;800;21.8048;19.9844
14;800;20.9771;19.8297
14;800;18.2157;18.853
14;800;16.295;5.1559
14;800;15.4481;3.2273
14;800;14.3806;2.4864
14;800;12.3796;2.3951
14;800;13.8796;1.9662
14;800;13.8932;2.1913
14;800;13.3794;0.6644
14;800;13.6599;1.1292
14;800;8.7741;0.0931
14;800;4.2761;0.0045
17;600;13.28;306.2067
17;600;13.268;297.7846
17;600;12.55;265.9105
17;600;11.943;256.838
17;600;11.349;264.9039
17;600;10.663;226.4688
17;600;10.154;286.0046
17;600;9.637;275.8645
17;600;8.628;246.5293
17;600;8.18;303.4203
17;600;7.706;249.7428
17;600;6.934;239.3164
17;600;6.263;209.3532
17;600;5.837;231.22
17;600;5.325;242.9882
17;600;4.333;238.2857
17;600;4.255;204.3756
17;600;3.455;192.7283
17;600;2.639;202.9906
17;600;2.396;203.856
17;600;1.395;195.8454
17;600;1.066;211.4397
18;200;13.908;226.4688
18;200;13.287;286.0046
18;200;13.061;275.8645
18;200;13.065;246.5293
18;200;12.166;303.4203
18;200;11.431;249.7428
18;200;10.81;239.3164
18;200;10.004;209.3532
18;200;9.132;231.22
18;200;8.382;242.9882
18;200;7.799;238.2857
18;200;7.362;204.3756
18;200;6.397;192.7283
18;200;5.414;202.9906
18;200;4.833;203.856
18;200;4.357;195.8454
18;200;3.31;211.4397
18;200;2.437;189.2791
18;200;2.041;184.6306
18;200;1.256;190.4784
19;800;12.54;247.9088
19;800;12.302;262.4013
19;800;12.061;240.5895
19;800;11.804;240.4592
19;800;11.636;234.9501
19;800;11.347;257.4246
19;800;11.167;189.8295
19;800;11.018;222.6821
19;800;11.066;219.8087
19;800;10.645;254.6374
19;800;10.317;188.4292
19;800;10.073;170.078
19;800;9.126;223.0147
19;800;8.976;172.0379
19;800;8.22;177.6755
19;800;7.3;171.7136
19;800;7.056;159.8026
19;800;6.07;181.3775
19;800;5.51;179.4793
19;800;5.124;165.1575
19;800;4.156;177.0655
19;800;3.876;197.5553
19;800;3.168;186.5807
19;800;2.206;186.7326
19;800;1.844;155.5413
19;800;1.095;183.9561
19;940;12.241;310.7987
19;940;12.237;298.6451
19;940;12.204;311.8051
19;940;12.163;348.329
19;940;12.108;309.3017
19;940;12.018;272.9593
19;940;11.926;263.9528
19;940;11.824;336.9455
19;940;11.682;296.4512
19;940;11.529;320.5086
19;940;11.402;230.3263
19;940;11.24;477.8965
19;940;11.117;239.9059
19;940;11.017;322.1985
19;940;10.884;885.7564
19;940;10.791;283.5717
19;940;10.833;534.4314
19;940;10.927;250.3349
19;940;10.86;190.8342
19;940;10.898;214.9912
19;940;10.413;177.378
19;940;10.182;198.9442
19;940;9.841;208.8727
19;940;9.32;187.2752
19;940;9.246;210.9729
19;940;8.542;152.3091
19;940;8.49;202.9224
19;940;7.631;188.76
19;940;7.352;203.7741
19;940;6.646;209.0532
19;940;6.044;205.6411
19;940;5.627;180.7527
19;940;4.758;199.3174
19;940;4.554;177.4916
19;940;3.689;190.512
19;940;3.504;209.0225
19;940;2.722;184.1684
19;940;2.38;189.4438
19;940;1.935;175.3375
19;940;1.868;234.0832
19;940;1.519;201.6943
19;940;0.958;167.2252
