K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
7;900;1.75254671;205.2297
7;900;1.823661152;179.3799
7;900;1.857107683;183.2759
7;900;1.175064708;319.0595
7;900;0.577797368;181.255
7;900;0.209935785;194.0323
11;200;9.445256353;235.4787
11;200;9.053773669;218.5175
11;200;8.952217949;202.6302
11;200;7.981936201;210.2156
11;200;7.43081509;207.3738
11;200;6.777038531;211.2706
11;200;6.634185899;213.7622
11;200;6.091476671;217.6498
11;200;5.489779503;214.8952
11;200;5.085853754;208.8387
11;200;4.820059382;221.2498
11;200;4.786117487;223.0437
11;200;4.80195193;202.1727
11;200;4.036439462;198.3376
11;200;3.511810568;208.7594
11;200;3.036359324;217.8534
11;200;2.481337344;206.6493
11;200;2.167239488;218.1526
11;200;1.865623288;222.7584
11;200;2.000917313;207.1572
11;200;1.717557122;214.1821
11;200;1.004198786;201.9457
11;200;0.576496016;205.9914
11;200;0.100919764;183.5497
14;800;9.778444578;220.0572
14;800;9.656412259;196.0658
14;800;9.360273724;213.6143
14;800;8.815785588;226.2127
14;800;8.789212243;199.8079
14;800;8.162714548;203.5236
14;800;7.726583232;222.1697
14;800;7.383036029;212.0051
14;800;6.739082649;224.5293
14;800;6.390452213;203.2368
14;800;5.662442362;212.7644
14;800;5.477685966;198.1404
14;800;5.01331577;219.4368
14;800;4.795608119;196.0195
14;800;4.741881873;206.8061
14;800;4.213827296;211.0651
14;800;3.566008939;202.7366
14;800;3.00625045;203.9595
14;800;2.474126495;214.5116
14;800;2.04930368;216.3707
14;800;1.97375937;217.2885
14;800;1.986450253;209.3806
14;800;1.462785092;194.7553
14;800;0.576981385;190.28
14;800;0.315566946;190.0941
17;600;9.349573018;199.6059
17;600;9.282691922;227.7927
17;600;8.862517685;174.7167
17;600;8.657222768;179.8895
17;600;7.931252579;184.4204
17;600;7.206602334;195.0629
17;600;6.449056755;195.2055
17;600;5.742681885;201.2543
17;600;5.087853667;186.0529
17;600;4.588015335;214.5484
17;600;4.371695167;202.6421
17;600;4.417988393;199.9636
17;600;3.621094101;222.5858
17;600;2.746323765;215.5218
17;600;2.389932165;226.0799
17;600;1.852784665;210.562
17;600;1.562181814;235.2751
17;600;1.156919658;255.5797
17;600;1.166730066;207.6653
17;600;0.99637492;199.8011
17;600;0.230358271;216.6826
17;600;0.101868205;141.9002
18;200;8.302875582;196.5281
18;200;8.003118406;203.02
18;200;7.721066441;182.2099
18;200;7.251791181;197.8277
18;200;6.743956923;198.0116
18;200;6.384914634;198.8374
18;200;6.121845728;195.2415
18;200;5.97272011;200.2114
18;200;5.624860543;194.2009
18;200;5.48299354;195.1323
18;200;5.082010534;183.4582
18;200;4.36761742;207.6215
18;200;3.835997097;202.6745
18;200;3.222182948;199.6666
18;200;2.530512583;209.9296
18;200;1.962237331;203.2566
18;200;1.347008292;213.0637
18;200;0.708553236;216.5742
18;200;0.610434619;211.0785
18;200;0.438852342;198.7527
18;200;0.145685247;192.7215
